AADFYear,CP,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2013,58333,East Midlands,Northamptonshire,M40,TM,447620,240000,LA Boundary,LA Boundary,1.7,1.1,0,182,60676,327,8549,1841,248,83,258,1878,4019,8327,78061
2013,99635,South East,West Berkshire,A34,TR,447620,172000,A339,M4,1.2,0.7,2,385,53457,136,7860,1359,348,185,239,759,3148,6038,67876
2013,73009,Yorkshire & the Humber,Doncaster,A635,PR,447630,404900,LA boundary,B6411,0.9,0.6,32,76,8756,15,2490,325,77,183,26,270,237,1118,12455
2013,77358,South East,Oxfordshire,A4260,PR,447630,216500,"Langford Lane, Kidlington",A 4165,2.4,1.5,20,100,6727,50,933,115,23,15,5,23,8,189,7999
2013,943475,North East,Middlesbrough,U,UU,447634,515911,10,0,527,3,51,4,0,0,0,0,0,4,585,,,,
2013,47413,East Midlands,Derbyshire,A632,PU,447640,370000,Woodhouse Lane,Mansfield Rd/Portland Ave,2,1.2,42,80,6459,157,1065,122,32,19,4,8,10,195,7956
2013,949798,Yorkshire & the Humber,Wakefield,C,CR,447650,418271,49,13,281,1,38,3,0,0,2,0,0,5,338,,,,
2008,945122,South East,Hampshire,B3053,BR,447660,101500,18,25,753,21,107,6,4,0,0,0,0,10,916,,,,
2013,81554,Yorkshire & the Humber,Wakefield,M62,TM,447680,423370,A1(M) junction,Junction 34,2.35,1.5,0,75,39170,156,8503,1655,446,548,655,4726,4781,12811,60715
2008,945148,South East,Hampshire,B3335,BU,447682,128471,137,242,10895,151,1095,72,13,0,2,3,3,93,12476,,,,
2013,48102,North East,Hartlepool,A179,PR,447684,535000,LA Boundary,Bamburgh Road roundabout,4,2.5,7,56,12218,39,1770,247,101,100,13,120,136,717,14800
2011,48102,North East,Hartlepool,A179,PR,447684,535000,LA Boundary,Bamburgh Rd roundabout,4,2.48,13,40,12057,49,1896,239,92,93,15,74,151,664,14706
2013,73606,South East,Hampshire,A3024,PU,447690,111108,LA Boundary,A27,0.8,0.5,102,250,11810,214,1771,359,91,97,10,47,50,654,14699
2013,37420,East Midlands,Derbyshire,A619,PR,447700,377000,A616,A618,2.1,1.3,13,95,12131,115,2212,424,102,247,78,245,261,1357,15910
2013,47147,West Midlands,Warwickshire,A426,PR,447700,270000,A423(T),"Sandford Way, Rugby",11.1,6.9,12,54,4050,55,645,122,25,56,7,74,57,341,5145
2009,931093,South East,Hampshire,U,UR,447710,122270,21,13,1752,41,161,15,1,0,1,0,0,17,1984,,,,
2008,940798,East Midlands,Nottinghamshire,U,UU,447719,345982,7,0,77,0,12,3,2,0,0,0,1,6,95,,,,
2013,8559,South East,Hampshire,A3025,PU,447740,110500,B3397,A3024/A27,0.9,0.6,90,227,21626,62,3320,248,68,84,17,77,57,551,25786
2013,73368,East Midlands,Derbyshire,A52,TU,447750,335880,M1 Junction 25,LA Boundary,1.2,0.7,2,290,32294,336,4712,573,78,119,39,98,317,1224,38856
2008,945244,South East,Hampshire,C,CU,447772,110278,35,139,6941,101,683,78,2,1,0,0,0,81,7945,,,,
2013,81555,Yorkshire & the Humber,North Yorkshire,A1,TM,447780,427310,LA Boundary,A63(T),3.6,2.2,0,407,41933,254,7844,1198,327,309,257,3379,5336,10806,61244
2013,27716,South East,Oxfordshire,A4130,PR,447820,190000,A34 Milton,A417,2.9,1.8,94,156,8239,46,1292,182,50,46,9,28,12,327,10060
2008,945954,South East,Oxfordshire,U,UU,447825,205728,5,1,52,0,10,0,0,0,0,0,0,0,63,,,,
2008,943452,North East,Middlesbrough,U,UU,447841,518600,30,4,117,0,29,0,0,0,0,0,0,0,150,,,,
2013,60035,Yorkshire & the Humber,Rotherham,M1,TM,447850,388500,32,M18 spur,2.1,1.3,0,132,58843,216,12785,2392,633,389,331,942,4232,8919,80895
2013,47726,South East,Oxfordshire,A4185,PR,447855,189164,A34 bridge,A417,3.4,2.1,128,124,7497,97,886,112,35,23,8,19,16,213,8817
2013,16269,South East,Hampshire,A27,PU,447860,112000,A334,A3024 roundabout,2.1,1.3,40,156,9053,57,1485,58,17,5,1,3,3,87,10838
2013,945425,South East,Hampshire,U,UU,447877,106871,7,1,787,0,79,15,0,0,0,0,0,15,882,,,,
2013,943439,North East,Middlesbrough,U,UR,447882,513707,83,0,930,0,186,5,2,0,1,0,0,8,1124,,,,
2009,930494,South East,Hampshire,U,UU,447890,110190,147,144,6427,104,748,72,6,1,0,0,0,79,7502,,,,
2013,46006,Yorkshire & the Humber,Rotherham,M1,TM,447900,381400,LA Boundary,31,6.1,3.8,0,149,71950,338,19468,2751,682,509,1158,3020,8972,17092,108997
2013,47517,North East,Middlesbrough,A1032,PU,447900,517500,A1130,A1130,0.7,0.4,97,30,7701,499,1041,37,7,1,1,0,2,48,9319
2013,940100,East Midlands,Derbyshire,B6540,BU,447918,331952,313,334,16849,168,2265,106,29,49,9,2,1,196,19812,,,,
2013,949701,Yorkshire & the Humber,Rotherham,U,UU,447926,383213,3,1,692,0,111,12,2,1,2,3,1,21,825,,,,
2008,949674,Yorkshire and The Humber,Rotherham,C,CU,447938,392967,34,67,6215,144,628,66,9,1,3,0,0,79,7133,,,,
2013,6005,East Midlands,Leicestershire,M1,TM,447940,312400,22,23,7.4,4.6,0,158,69345,247,13984,2476,669,443,723,2347,6480,13138,96872
2008,945094,South East,Hampshire,B3335,BR,447974,123803,129,185,12455,120,1650,218,30,93,23,23,24,411,14821,,,,
2008,945324,South East,Hampshire,U,UR,447979,163355,3,1,144,0,12,2,2,0,0,0,0,4,161,,,,
2013,37133,South East,Oxfordshire,A415,PU,447994,196868,A34(T),A415 Stratton Way,1.8,1.1,103,182,20941,119,3121,574,87,47,37,111,103,959,25322
2008,945892,South East,Oxfordshire,C,CR,447999,248921,2,6,224,0,31,1,0,0,0,0,0,1,262,,,,
2013,7382,Yorkshire & the Humber,Rotherham,A631,PU,448000,391900,A6021,M18,3.9,2.4,40,103,23849,289,2743,253,78,46,15,79,54,525,27509
2013,7810,Yorkshire & the Humber,North Yorkshire,A659,PR,448000,442980,A64,A162,3.6,2.2,43,36,5271,120,896,123,22,148,4,44,131,472,6795
2013,17186,East Midlands,Leicestershire,A512,PU,448000,318260,Charnwood Rd,B591 Ingleberry Rd,0.8,0.5,64,71,9497,49,2056,229,40,75,12,83,43,482,12155
2013,26005,Yorkshire & the Humber,Rotherham,M1,TM,448000,386800,31,32,3.2,2,0,296,88055,320,18402,3314,851,913,404,2220,10688,18390,125463
2013,26370,South East,Hampshire,A34,TR,448000,133100,A33,A272,4,2.5,0,112,32358,87,5698,1620,96,261,29,279,4134,6419,44674
2013,27400,East Midlands,Derbyshire,A632,PU,448000,369830,Mansfield Rd/Portland Ave,St Lawrence Avenue,0.5,0.3,21,51,3881,90,736,49,13,13,5,4,4,88,4846
2013,28247,Yorkshire & the Humber,Rotherham,M18,TM,448000,388920,M1,M18 SPUR,2.1,1.3,0,72,29312,66,6936,1017,306,398,43,356,1587,3707,40093
2013,37561,North East,Stockton-on-Tees,A1046,PU,448000,522160,A1032,A178,4.7,2.9,62,80,10702,75,2968,412,299,175,7,41,34,968,14793
2013,38083,South East,Hampshire,M27,TM,448000,112447,7,8,2.3,1.4,0,948,75329,280,16320,2069,374,420,243,1581,1254,5941,98818
2013,46087,Yorkshire & the Humber,North Yorkshire,A1246,PR,448000,426570,A1 spur Dish Hill Flyover,A63 Pollums House Farm,5,3.1,6,18,3598,36,813,59,12,4,1,20,30,126,4591
2013,46643,North East,Middlesbrough,A66,PU,448000,519100,A19,A1032,1.3,0.8,0,140,64607,535,10274,967,342,291,49,139,2219,4007,79563
2013,47853,Yorkshire & the Humber,North Yorkshire,A64,TR,448000,442100,A659,A162,3.6,2.2,0,284,34420,236,5295,1024,165,158,124,554,658,2683,42918
2013,56366,South East,Oxfordshire,A34,TR,448000,192016,A415,A 4130,5.9,3.7,0,169,50343,150,6108,2127,208,118,262,2255,1806,6776,63546
2013,73380,East Midlands,Nottinghamshire,M1,TM,448000,353210,27,LA Boundary,3.6,2.2,0,323,89487,388,16603,3248,850,250,577,1657,9734,16316,123117
2013,73807,North East,Middlesbrough,A1032,PU,448000,519810,A66,LA Boundary,0.3,0.2,332,108,14273,182,3080,289,91,108,14,134,90,726,18369
2013,99601,East Midlands,Derbyshire,A616,PR,448000,376400,A619,A618,2,1.2,16,72,8642,60,1086,171,47,23,14,10,9,274,10134
2005,56482,Yorkshire and The Humber,North Yorkshire,A63,TR,448000,429800,A1(T),A162,2.6,1.61,3,67,7040,45,1123,395,75,174,99,173,544,1460,9735
2004,57632,West Midlands,Warwickshire,A4071,PR,448000,273600,A4071 split,Lawford Lane,3.2,1.98,58,184,10704,50,1250,232,44,36,34,25,20,391,12579
2013,945161,South East,Hampshire,B3040,BU,448001,129537,166,137,8331,183,1061,119,10,2,3,3,0,137,9849,,,,
2013,27130,East Midlands,Northamptonshire,A422,PR,448020,241600,LA Boundary,A43,13.9,8.6,8,117,17636,100,2070,341,87,48,25,106,241,848,20771
2013,37554,North East,Middlesbrough,A1032,PU,448020,518800,A1130,Ayresome Green Lane,1.7,1.1,136,63,8099,146,1430,47,11,12,1,1,2,74,9812
2004,18639,East Midlands,Nottinghamshire,A38,PU,448063,357603,B6023,A6075,4.7,2.92,72,253,20888,76,4053,960,245,161,197,467,296,2326,27596
2013,943476,North East,Middlesbrough,U,UU,448070,517862,43,3,1161,2,88,2,0,0,0,0,0,2,1256,,,,
2009,97117,East Midlands,Leicestershire,C4103,CR,448075,305841,22,48,2637,18,378,28,4,6,1,5,2,46,3127,,,,
2013,940707,East Midlands,Nottinghamshire,B6019,BR,448082,355658,20,47,2507,78,530,35,5,20,8,4,12,84,3246,,,,
2013,17295,East Midlands,Nottinghamshire,A609,PU,448100,340000,LA Boundary,A6007,1.1,0.7,122,124,11885,310,2898,475,114,87,7,49,56,788,16005
2013,27424,Yorkshire & the Humber,Wakefield,A645,PU,448100,423100,A639,A645 spur,3.31,2.1,63,129,12021,159,2350,166,38,41,14,44,72,375,15034
2009,931013,North East,Middlesbrough,U,UU,448100,518110,19,18,2895,44,328,25,4,1,3,0,0,33,3318,,,,
2013,39056,West Midlands,Warwickshire,M45,TM,448116,270864,A45T,A45T,2.9,1.8,0,69,13275,87,1897,561,78,69,50,473,450,1681,17009
2008,948688,West Midlands,Warwickshire,C,CU,448135,273600,29,20,2512,14,241,31,5,1,0,0,0,37,2824,,,,
2009,990245,Yorkshire and The Humber,Rotherham,U,UU,448140,392240,43,18,2866,12,252,21,2,0,0,0,0,23,3171,,,,
2013,73435,North East,Hartlepool,A1086,PR,448150,536150,King Oswy Road roundabout,LA Boundary,1.4,0.9,26,92,8584,143,1067,103,14,5,5,4,4,135,10021
2011,73435,North East,Hartlepool,A1086,PR,448150,536150,King Oswy Rd roundabout,LA Boundary,1.4,0.86,28,99,8998,158,947,102,12,4,9,4,4,135,10337
2013,940125,East Midlands,Derbyshire,C6,CR,448164,337470,96,172,6909,35,1154,187,51,64,23,171,163,659,8929,,,,
2013,77448,West Midlands,Warwickshire,A426,PU,448170,270910,Sandford Way,Bilton Lane,1.2,0.7,13,60,4495,61,716,135,27,62,8,82,63,377,5709
2013,74949,Yorkshire & the Humber,Wakefield,A162,PU,448180,423380,A645 Pontefract Road,A1 main route,0.4,0.2,0,54,3849,15,1066,135,39,76,8,64,145,467,5451
2013,940708,East Midlands,Nottinghamshire,B600,BR,448195,348370,30,62,6034,41,900,118,12,12,47,36,35,260,7297,,,,
2013,945103,South East,Hampshire,B3400,BR,448199,148540,44,66,3670,82,581,78,3,3,29,12,5,130,4529,,,,
2013,36039,South East,Hampshire,A3024,PU,448200,111100,A3024/A3025 roundabout,M27,0.5,0.3,7,238,27017,99,4327,526,157,148,28,104,182,1145,32826
2013,73853,South East,Oxfordshire,M40,TM,448200,236960,LA Boundary,LA Boundary,4.4,2.7,0,182,60676,327,8549,1841,248,83,258,1878,4019,8327,78061
2009,931247,East Midlands,Leicestershire,C3211,CU,448200,319100,87,87,4603,97,533,51,11,6,7,4,2,81,5401,,,,
2009,966217,East Midlands,Derbyshire,U,UU,448219,370197,41,11,1454,31,191,14,0,0,0,0,0,14,1701,,,,
2013,27540,North East,Middlesbrough,A1032,PU,448220,519501,Ayresome green Lane,A66,0.6,0.4,67,44,13009,60,1849,178,40,48,1,1,6,274,15236
2013,75157,Yorkshire & the Humber,North Yorkshire,A162,TR,448230,442350,A162 main route,A64,0.6,0.4,0,14,1721,12,265,51,8,8,6,28,33,134,2146
2013,940735,East Midlands,Nottinghamshire,B6023,BU,448231,358448,113,28,9493,56,1068,104,20,11,8,18,7,168,10813,,,,
2013,949807,Yorkshire & the Humber,Wakefield,U,UU,448233,413887,19,1,760,0,132,2,0,0,0,0,0,2,895,,,,
2009,931540,Yorkshire and The Humber,Doncaster,U,UU,448260,400100,9,8,1330,8,214,12,0,0,0,0,0,12,1572,,,,
2009,966118,North East,Middlesbrough,U,UU,448265,519515,7,9,115,1,26,0,0,0,0,0,0,0,151,,,,
2013,7988,South East,Hampshire,A27,PU,448270,110600,A3024/A3025,Portsmouth rd,0.8,0.5,88,228,10888,101,1742,179,44,38,1,3,3,268,13227
2013,74948,Yorkshire & the Humber,Wakefield,A645,PU,448270,423200,A645 spur,A645 spur,0.4,0.2,32,71,10180,218,2229,188,63,108,5,38,198,600,13298
2013,99235,South East,Oxfordshire,A361,PR,448300,245400,LA Boundary,LA Boundary,5,3.1,6,56,5354,44,1129,165,29,36,21,62,58,371,6954
2013,940727,East Midlands,Nottinghamshire,B6026,BU,448312,358982,93,110,10236,174,1180,69,13,8,1,7,0,98,11798,,,,
2013,943481,North East,Middlesbrough,U,UU,448314,515891,7,5,3889,8,308,17,4,0,0,0,0,21,4231,,,,
2009,931398,East Midlands,Derbyshire,U,UR,448321,376436,42,23,3104,91,322,13,0,0,1,0,0,14,3554,,,,
2013,8219,Yorkshire & the Humber,Rotherham,M18,TM,448325,388413,M1,M18 SPUR,2.1,1.3,0,96,42738,177,7897,2962,297,441,196,2431,5673,12000,62908
2013,81552,Yorkshire & the Humber,Wakefield,A1,TM,448330,421490,M62,A1(T),4.35,2.7,0,147,39326,119,8924,1891,375,286,659,3775,5224,12210,60726
2013,74008,Yorkshire & the Humber,Wakefield,A162,PU,448334,423901,A645,LA Boundary,1.1,0.7,10,63,10350,28,2017,177,45,95,9,74,168,568,13026
2008,943448,North East,Middlesbrough,U,UU,448337,518327,9,0,264,0,22,2,0,0,0,0,0,2,288,,,,
2008,945842,South East,Oxfordshire,B4100,BR,448344,235506,15,52,6284,63,905,106,22,23,8,14,14,187,7491,,,,
2013,36548,East Midlands,Leicestershire,A50,PR,448350,311075,M1,LA Boundary,2,1.2,1,135,19960,111,3849,776,160,260,82,382,516,2176,26231
2013,36088,Yorkshire & the Humber,Wakefield,A162,PR,448360,423000,M62 Junction 33,A645,1.1,0.7,0,279,13564,27,3180,299,105,154,39,280,672,1549,18599
2011,36088,Yorkshire and The Humber,Wakefield,A162,PR,448360,423000,M62 Jct 33,A645,1.1,0.68,0,272,13828,26,2876,296,89,120,66,290,607,1468,18470
2013,943451,North East,Middlesbrough,U,UU,448367,514763,9,8,2926,67,292,8,3,0,0,0,0,11,3304,,,,
2013,37161,South East,Oxfordshire,A4260,PU,448382,214872,A4095,Langford Lane,3.3,2.1,205,104,10538,126,1859,267,44,22,4,30,12,379,13006
2008,945146,South East,Hampshire,B3342,BU,448393,113842,45,179,16156,223,1857,361,59,40,9,47,36,552,18967,,,,
2013,58102,Yorkshire & the Humber,North Yorkshire,A162,PR,448400,443000,A162 spur,A659,0.8,0.5,34,95,5946,102,1027,179,29,41,43,57,208,557,7727
2013,74950,Yorkshire & the Humber,Wakefield,A162,PU,448400,423470,A645 Pontefract Road,A1 main route,0.3,0.2,0,15,3861,24,1011,121,32,89,11,54,100,407,5318
2008,945188,South East,Hampshire,C,CR,448409,101541,4,3,496,5,43,7,0,0,0,0,0,7,554,,,,
2013,943427,North East,Hartlepool,U,UU,448443,532424,10,0,860,0,76,13,0,2,0,0,0,15,951,,,,
2013,18676,North East,Middlesbrough,A174,TR,448450,515000,A1044,A1032,1.4,0.9,5,183,35797,131,4700,491,110,105,60,298,764,1828,42639
2013,16081,Yorkshire & the Humber,North Yorkshire,A162,PR,448455,425000,LA Boundary,A1 spur Dish Hill Flyover,0.8,0.5,30,83,11280,78,2101,239,41,8,1,29,35,353,13895
2009,97121,South East,Hampshire,U,UU,448465,128789,67,4,646,0,53,11,2,0,1,0,0,14,717,,,,
2013,943438,North East,Middlesbrough,C,CU,448467,514155,23,29,7996,59,884,49,10,5,1,1,1,67,9035,,,,
2013,28452,Yorkshire & the Humber,North Yorkshire,A659,PR,448470,443230,A162,A659 Kirkgate,0.3,0.2,104,64,8538,201,1376,134,26,17,5,29,20,231,10410
2013,73740,East Midlands,Leicestershire,A453,TR,448500,328440,M1,LA Boundary,2.7,1.7,8,116,19853,79,2939,642,139,317,104,861,857,2920,25907
2013,80612,East Midlands,Nottinghamshire,A6007,PU,448500,339500,Trowell Park Drive,A609,0.9,0.6,76,146,7963,109,1809,142,14,4,6,13,12,191,10218
2009,931014,North East,Middlesbrough,U,UU,448500,515640,81,33,2476,38,242,9,0,0,0,0,0,9,2798,,,,
2013,73889,South East,Oxfordshire,A34,TR,448510,185000,LA Boundary,A4185,2.1,1.3,1,323,43975,215,5628,1268,190,146,251,1404,2131,5390,55531
2013,26632,North East,Middlesbrough,A66,PU,448520,520360,A1032,A178,1.1,0.7,0,264,56998,507,9641,887,375,352,65,145,1925,3749,71159
2013,56931,South East,Hampshire,A334,PU,448544,113543,M27,B3035 Botley Rd,1.1,0.7,0,253,24117,92,4588,861,165,241,32,131,103,1533,30583
2013,81551,Yorkshire & the Humber,Wakefield,A162,TR,448560,421710,A1(M),M62,1.9,1.2,0,84,6483,35,2011,359,95,175,33,221,551,1434,10047
2013,949686,Yorkshire & the Humber,Rotherham,C,CU,448567,392605,51,33,7233,82,787,36,4,2,2,0,0,44,8179,,,,
2013,945854,South East,Oxfordshire,B4027,BR,448569,217921,38,33,3278,25,563,38,25,5,2,3,8,81,3980,,,,
2013,16335,South East,Oxfordshire,A34,TR,448570,210000,A44 Peartree,"A 420 Junction, Botley",4.9,3,0,312,56799,230,8464,1375,262,193,199,801,2793,5623,71428
2011,16335,South East,Oxfordshire,A34,TR,448570,210000,A44 Peartree,"A 420 Jct, Botley",4.9,3.04,0,438,54289,144,7210,2236,116,290,255,884,3939,7720,69801
2009,931054,South East,Hampshire,U,UU,448580,118980,39,12,563,0,79,10,1,0,0,0,0,11,665,,,,
2013,76094,Yorkshire & the Humber,North Yorkshire,A162,PR,448600,425530,A1 main route,A162,0.3,0.2,8,102,4494,20,807,97,4,0,0,3,1,105,5528
2009,931015,North East,Middlesbrough,U,UU,448610,513960,21,45,8872,60,1027,71,8,7,4,3,1,94,10098,,,,
2008,949811,Yorkshire and The Humber,Wakefield,U,UU,448633,423206,10,10,720,0,94,3,0,0,0,0,0,3,827,,,,
2013,946396,South East,West Berkshire,B4009,BR,448663,169447,51,41,4659,18,700,49,11,5,0,1,5,71,5489,,,,
2008,943464,North East,Middlesbrough,U,UU,448669,519649,58,1,66,3,23,1,1,0,0,0,0,2,95,,,,
2009,979139,North East,Hartlepool,U,UU,448680,530670,0,0,196,0,31,1,5,0,0,0,0,6,233,,,,
2008,940096,East Midlands,Derbyshire,B6540,BR,448697,332922,345,205,8795,144,1162,80,15,1,6,0,2,104,10410,,,,
2013,47259,East Midlands,Leicestershire,A512,PR,448700,318270,B591 Ingleberry Rd,M1,0.8,0.5,117,263,14579,251,2652,410,146,135,40,399,420,1550,19295
2013,945102,South East,Hampshire,B3342,BR,448700,115037,73,142,11996,83,1887,188,36,9,17,42,35,327,14435,,,,
