Road,S Ref E,S Ref N,Score
A6008,457210,339420,0.044941927
A6008,457300,339470,0.044941927
A902,318270,674200,0.044952125
A180,525000,410800,0.044961318
A329,494000,168321,0.044979762
A56,381195,404046,0.045033706
A5199,459000,302800,0.045064299
A688,430490,536430,0.045095701
A317,505115,165675,0.045105089
A474,275000,197060,0.045166275
A5127,411315,305520,0.045168163
A72,277640,652630,0.045182656
A124,542500,183540,0.04518667
A219,523400,179000,0.045207065
A4053,433930,279100,0.045217263
A4053,433960,278885,0.045217263
A638,424840,421800,0.045227461
A483,339320,363000,0.045240625
A12,635730,260000,0.045255118
A647,424500,434000,0.045298844
A249,588300,164450,0.045313107
A322,499500,150000,0.045390623
A41,484100,213390,0.04540082
A691,416618,547659,0.045458011
A4036,392830,288000,0.045462006
A35,441000,115200,0.045492599
A77,237300,624500,0.045494675
A21,540350,169600,0.045512994
A57,336610,390980,0.045512994
A57,339000,391330,0.045512994
A9,263750,848940,0.045540067
A23,531170,164000,0.045553785
A872,280100,689800,0.045573951
A38,434682,338879,0.045576466
A6,353100,433000,0.045594575
A375,315250,100240,0.045602935
A370,332590,161000,0.045604773
A36,375300,164240,0.04561497
A595,335000,551780,0.045660905
A461,392755,289260,0.045676156
A3054,456000,92330,0.045776844
M65,380000,431972,0.045777485
A503,531360,186700,0.045798527
A85,308700,724870,0.045805829
A418,487000,220980,0.045849306
A1079,506000,435000,0.045892783
A6068,387990,440070,0.045900504
B1040,527610,300412,0.04596059
B1077,611480,279718,0.04596059
B1113,615814,297277,0.04596059
B1244,516400,446600,0.04596059
B1269,460155,520804,0.04596059
B1377,345580,676900,0.04596059
B2102,555404,121599,0.04596059
B2133,507260,125140,0.04596059
B3254,230000,91220,0.04596059
B3257,234032,73680,0.04596059
B3276,190939,74753,0.04596059
B4092,402757,259621,0.04596059
B439,412900,253184,0.04596059
B5013,407988,332284,0.04596059
B5030,410654,339521,0.04596059
B5061,370600,309775,0.04596059
B5192,324912,388321,0.04596059
B5324,445061,320652,0.04596059
B6230,359503,429520,0.04596059
B7031,310461,667090,0.04596059
B9088,366351,864321,0.04596059
B9089,311850,865200,0.04596059
B9170,388100,846000,0.04596059
A6,365000,407400,0.04599423
M1,455000,281500,0.04616437
A57,387800,396300,0.046165642
A206,552000,176100,0.046196235
A206,553190,175330,0.046196235
A25,556000,156400,0.046197124
A456,379650,275000,0.046211616
A49,358000,397600,0.046226109
C,364393,404883,0.046233851
C,383736,385334,0.046233851
C,388851,405859,0.046233851
C,446851,521596,0.046233851
C,473730,257930,0.046233851
C,510544,221929,0.046233851
C,513450,102060,0.046233851
C,517630,303000,0.046233851
C,536552,206660,0.046233851
C4106,452860,307400,0.046233851
C596,625360,309000,0.046233851
A614,460000,352060,0.046284078
A631,460000,393230,0.046298571
A339,447409,166000,0.046308408
A2016,546340,179820,0.046349199
A31,464000,132770,0.046385525
A3022,289000,56800,0.046389989
A36,410500,131340,0.046493302
A92,354000,736320,0.046515957
A24,516470,135000,0.046573926
A388,232932,85000,0.046617403
A2208,535730,178770,0.046655127
A186,420000,565500,0.046675523
A4232,321740,182000,0.046716313
A563,455130,300470,0.046736708
B5394,352230,377960,0.046743842
U,287440,721620,0.046743842
U,293800,206306,0.046743842
U,298688,205500,0.046743842
U,302000,84000,0.046743842
U,320590,200530,0.046743842
U,338799,674127,0.046743842
U,344150,96080,0.046743842
U,348580,358300,0.046743842
U,350280,138980,0.046743842
U,353120,840060,0.046743842
U,365390,430960,0.046743842
U,372073,431300,0.046743842
U,376799,243598,0.046743842
U,377610,113435,0.046743842
U,397010,225468,0.046743842
U,421940,447370,0.046743842
U,432100,94000,0.046743842
U,432230,551800,0.046743842
U,438000,396300,0.046743842
U,446622,261428,0.046743842
U,446660,452400,0.046743842
U,448740,443840,0.046743842
U,466080,518960,0.046743842
U,470445,337270,0.046743842
U,481970,281160,0.046743842
U,516085,128004,0.046743842
U,524842,425305,0.046743842
U,540604,109187,0.046743842
U,542663,241755,0.046743842
U,554652,228414,0.046743842
U,570150,161400,0.046743842
U,571900,194470,0.046743842
U,577908,172428,0.046743842
U,596160,227610,0.046743842
U,609680,214839,0.046743842
U,609940,231330,0.046743842
U,612930,152070,0.046743842
U,621313,139528,0.046743842
A92,340700,730400,0.046744126
A532,370900,355730,0.046879475
A1046,446363,520058,0.046889673
A3044,506000,177830,0.046907251
A73,279100,662050,0.046907251
A73,282200,655700,0.046965221
A466,352400,194000,0.047008698
M275,464500,101750,0.047072159
A463,396000,296690,0.04711402
A390,185000,46081,0.04713913
A59,353000,429460,0.047144613
A59,353700,429460,0.047144613
A165,510000,429153,0.047185404
A944,389000,806640,0.047197099
A14,507600,275000,0.047219575
A33,441820,115000,0.047266985
A5008,389500,347450,0.04728738
A130,577240,195180,0.047298546
M40,430000,260770,0.047325025
A62,415000,417720,0.04732817
A90,392900,803000,0.047333056
A330,488000,176740,0.047342023
A341,404000,97480,0.047342023
A61,438793,367618,0.047371008
A421,488000,237200,0.047440344
A38,388140,260000,0.04744347
A500,370700,352800,0.04750144
A52,384877,346266,0.047521925
A428,435500,278800,0.047562716
A296,559000,172910,0.047617379
A4229,282700,181400,0.047617379
A3203,530350,178960,0.047634099
A3203,530477,178943,0.047634099
B1318,424242,572327,0.047635258
B195,525280,213100,0.047635258
B2200,521451,162610,0.047635258
B3323,449285,88651,0.047635258
B3369,403341,91099,0.047635258
B3440,334906,162116,0.047635258
B4113,434205,281430,0.047635258
B5045,385858,346125,0.047635258
B5178,336840,390180,0.047635258
B5213,376930,394401,0.047635258
B6139,451246,358932,0.047635258
B6222,382358,411454,0.047635258
A68,426500,517820,0.047675349
A58,371000,411635,0.047776866
A30,362500,116660,0.047834765
A259,537500,102070,0.047858447
A6120,436154,434995,0.047889039
M5,330800,134540,0.047905353
A61,430300,450000,0.047907227
A61,431230,445900,0.047907227
A1057,520000,207891,0.04792172
A112,538410,198260,0.047936212
A631,451188,392100,0.047950225
A452,429100,271190,0.047991016
A404,512000,190600,0.048001213
A459,397100,283600,0.048001213
A410,517100,192320,0.048042004
A570,351800,395300,0.048052201
M61,360000,417046,0.048061595
M61,363230,409960,0.048061595
A484,253500,199290,0.048081136
A484,256180,198020,0.048081136
A224,547037,165000,0.048113387
A442,368830,312250,0.04814398
C,277200,851010,0.048222729
C,304763,368586,0.048222729
C,337333,161714,0.048222729
C,348930,445810,0.048222729
C,356400,340185,0.048222729
C,423291,248875,0.048222729
C,451030,170260,0.048222729
C,451468,341873,0.048222729
C,453447,332408,0.048222729
C,456332,286493,0.048222729
C,471049,509756,0.048222729
C,484174,237221,0.048222729
C,492542,355311,0.048222729
C,497420,191190,0.048222729
C,515154,135670,0.048222729
C,559925,164873,0.048222729
C,596000,201200,0.048222729
C,601500,119150,0.048222729
C1024,352648,556378,0.048222729
C11,363800,115260,0.048222729
C142,604586,287276,0.048222729
C187,498900,272000,0.048222729
C357,488460,473145,0.048222729
C391,380850,463210,0.048222729
A4,434000,168920,0.04822606
A3024,443000,112410,0.048266351
A308,505000,171500,0.048286747
A4000,520800,181692,0.048286747
A410,516000,191950,0.048296944
A533,354800,380000,0.048296944
C,386580,402990,0.048353509
U,251900,53287,0.048353509
U,255996,133486,0.048353509
U,256900,670430,0.048353509
U,261570,670090,0.048353509
U,287970,692810,0.048353509
U,302690,669060,0.048353509
U,314140,167860,0.048353509
U,315033,99917,0.048353509
U,317570,174870,0.048353509
U,335000,380700,0.048353509
U,340680,390010,0.048353509
U,346680,170170,0.048353509
U,360390,388913,0.048353509
U,365040,404710,0.048353509
U,369440,357980,0.048353509
U,375026,164784,0.048353509
U,409995,284067,0.048353509
U,410970,286300,0.048353509
U,414010,290750,0.048353509
U,414920,184480,0.048353509
U,416560,289920,0.048353509
U,424296,563287,0.048353509
U,424810,418940,0.048353509
U,426070,567180,0.048353509
U,426810,428080,0.048353509
U,429570,435400,0.048353509
U,434526,330724,0.048353509
U,435170,334810,0.048353509
U,436870,383050,0.048353509
U,437954,277580,0.048353509
U,442280,120620,0.048353509
U,451860,517590,0.048353509
U,455670,334840,0.048353509
U,458000,450000,0.048353509
U,474175,173688,0.048353509
U,474590,318000,0.048353509
U,488750,161720,0.048353509
U,509320,199060,0.048353509
U,509967,167679,0.048353509
U,516454,190301,0.048353509
U,520185,244090,0.048353509
U,525383,181281,0.048353509
U,529760,178610,0.048353509
U,537115,183961,0.048353509
U,540210,150840,0.048353509
U,561036,98730,0.048353509
U,578354,172021,0.048353509
U,581924,183248,0.048353509
U,601140,223820,0.048353509
U,637341,325006,0.048353509
M62,404000,416600,0.048359199
M62,407000,416460,0.048359199
A676,370000,408283,0.048368328
A16,526570,325000,0.048399969
A20,541000,174560,0.048439711
A322,486695,168679,0.048449909
A616,465400,367650,0.048457938
A2015,538040,171200,0.048480501
A35,391340,93790,0.048486923
A43,455030,229600,0.048490554
A43,457615,233275,0.048490554
A1018,440691,551835,0.048515908
A694,420140,563000,0.048521292
A565,334054,393430,0.048541687
M73,271536,671704,0.048552642
M80,272423,672355,0.048552642
A43,478880,265100,0.04857228
A43,479000,265550,0.04857228
A206,543000,179200,0.048602873
A642,436040,427000,0.048617355
A124,545000,184870,0.048725244
A310,516200,176000,0.048766035
A89,310000,672350,0.048791264
A89,311500,672780,0.048791264
A4,488000,181140,0.048817023
M53,341779,373676,0.048850246
A456,399560,283950,0.048898604
A6,373800,403030,0.048949592
A2,580000,166400,0.049010778
A458,348970,312715,0.049020975
A30,355908,116224,0.049031173
A6,406271,381543,0.049052127
A2,575000,167830,0.049204532
A1171,426198,574842,0.04925502
A61,431358,432366,0.049296311
A6004,453450,318390,0.049316706
A1171,426270,575250,0.049327482
A100,533510,179840,0.049398287
A4036,392215,285000,0.04942888
A429,420470,232360,0.049443422
A3212,529800,178030,0.049449275
A693,418220,552000,0.049457914
A1,428370,554843,0.049534735
A65,407015,449434,0.049544868
A4311,415270,189250,0.049573853
A660,419000,445272,0.049573853
A4139,198255,202074,0.04961733
A491,389930,285000,0.049622635
A199,340000,672950,0.049646315
A617,461600,358250,0.049646315
A24,514800,103100,0.049653228
A580,371600,401000,0.049673623
A66,451692,520384,0.049694018
A66,453000,520800,0.049694018
A605,510000,293070,0.049704285
A580,336000,391150,0.049734809
A46,470509,342675,0.049750186
A264,532344,139163,0.049775599
A1170,537100,211250,0.049805732
A3047,169500,43000,0.049820224
A4130,461000,188130,0.049878194
A6,508850,221690,0.049918366
A525,332076,350063,0.049921671
A338,444200,197050,0.049936163
A1020,539100,180920,0.049959156
A1020,539665,180840,0.049959156
A41,355432,339000,0.049965148
A212,534100,171460,0.050010144
A14,601000,261670,0.050022538
A111,526390,200400,0.050023118
A346,419000,169298,0.050023118
A272,476000,124370,0.05003761
A6005,439000,335820,0.050040737
A20,573000,157710,0.050052102
A203,530513,178002,0.050091725
A1079,470000,450960,0.05009558
A587,332620,435000,0.050112121
A167,428000,512803,0.050124564
A6181,416000,433530,0.050152911
A332,490380,166000,0.050153549
A41,482000,213500,0.050193702
M60,389730,403110,0.050241544
A11,533820,181310,0.050336468
A30,501076,171713,0.050336468
A380,291010,84990,0.050356443
A283,494500,142000,0.050370935
A500,367320,352000,0.050370935
A666,371529,411000,0.050418049
A1,529600,186720,0.05045884
A6,490812,274800,0.050472382
A27,544000,108440,0.050487807
A13,536100,181139,0.05049963
A451,381600,272900,0.050530352
A73,287800,643850,0.050631798
M4,389200,179080,0.05065819
A20,583100,154225,0.050660783
A38,357750,170660,0.050693385
A40,392280,222000,0.050693385
A4147,506800,209070,0.050744373
A43,457830,234000,0.050771508
A14,502260,277640,0.050794204
A236,528130,168300,0.050795361
A38,273270,65000,0.050828248
A19,461150,448500,0.050834692
A503,529150,184100,0.050836152
M6,351170,441700,0.050844192
A576,383580,403000,0.05088714
A379,292400,88979,0.050950631
C,357975,168478,0.051002682
C,420227,254981,0.051002682
C,483386,154095,0.051002682
C,513726,187798,0.051002682
C,538141,180404,0.051002682
C,539262,172240,0.051002682
A6008,457959,339800,0.051019709
A258,636400,149000,0.051023093
M62,341470,390440,0.05105477
M62,341860,390500,0.05105477
A682,384000,432200,0.051060499
A1013,563350,179800,0.051066571
A1198,534960,242900,0.051081063
A11,539870,188000,0.051111487
A3400,420550,254890,0.051111487
A540,330250,378650,0.051139033
A167,426000,543000,0.051162475
A33,441980,117200,0.051168689
A219,523660,174000,0.051172673
A3022,290260,65000,0.051172673
A5061,359600,388150,0.051182871
A3,484000,132460,0.051236777
A3,487589,134440,0.051236777
A3,488044,134823,0.051236777
A1151,630235,318077,0.051283957
A470,318500,175960,0.051305242
A50,407550,334820,0.051316213
A38,405000,283250,0.051386823
A113,541520,191000,0.051397021
A6,407050,380400,0.051414388
A6144,374777,393201,0.051414388
A23,531000,167500,0.051458206
A560,391910,392080,0.051468404
A361,390000,160200,0.051501343
A504,530000,189220,0.051509194
A55,277520,378530,0.051543174
A40,531300,181580,0.051549985
A70,234050,621300,0.051580578
A594,458730,304000,0.051600973
A638,425000,421690,0.051600973
A638,428000,421660,0.051600973
M1,447850,388500,0.051603083
A361,257570,132000,0.051718729
A5001,493595,267400,0.051718729
M11,541900,257600,0.051729564
M2,577700,161500,0.051774205
M2,580012,162801,0.051774205
A503,529230,184250,0.051774333
A4023,404700,267700,0.051794728
A823,310000,686400,0.051815123
A1068,423680,575000,0.051834668
A34,392560,323000,0.051835518
A205,531000,173240,0.051845716
A146,627178,304703,0.051863653
A256,636063,167642,0.051863653
A4018,358020,173180,0.051886506
A635,386000,397614,0.051886506
A236,528044,168612,0.051917099
A412,499000,180220,0.051917099
A361,389442,160000,0.051965099
A550,330670,363900,0.051965099
A62,393960,405488,0.051968087
A340,461770,157000,0.051994084
A68,426000,518900,0.052008577
A199,329950,674250,0.052008878
A679,381000,431950,0.052052054
A243,517360,157000,0.052090459
A46,522840,407000,0.052095531
A3211,532000,180860,0.052100656
A1016,570300,207340,0.052151645
A5190,402500,309780,0.052153501
A803,285600,680820,0.052167993
A5183,516300,200000,0.052196978
A3,525770,174900,0.052274016
A4231,314340,169320,0.052283932
A430,383500,218690,0.052284214
A3060,410000,95040,0.052335202
A6,458750,307300,0.052416783
A41,476000,216640,0.052428856
A14,610050,255000,0.052462364
A10,533800,190000,0.052467771
A219,523360,179800,0.052467771
A38,390630,264000,0.052530303
A38,391430,265000,0.052530303
A689,441122,528000,0.052530303
A689,443930,526400,0.052530303
B,388380,342440,0.052544354
B1110,600715,313310,0.052544354
B1137,575945,210379,0.052544354
B353,518980,175404,0.052544354
B4126,404742,287007,0.052544354
B466,508121,186559,0.052544354
B5045,386861,346253,0.052544354
B5146,331000,389900,0.052544354
B5465,389427,389415,0.052544354
B573,490169,268068,0.052544354
B6144,414330,434400,0.052544354
B6376,454344,399977,0.052544354
B6393,388203,402543,0.052544354
A50,388490,347924,0.052559549
A34,384300,379450,0.052590142
A379,289120,59000,0.052590142
A650,415000,435800,0.052610537
A146,649700,290500,0.052617257
A4,530840,181050,0.052620735
M74,271580,658175,0.052622376
A189,425000,567140,0.052630933
A55,304000,374960,0.052734717
A4,418700,169000,0.052791166
A679,383760,432800,0.052804292
A4048,318150,196910,0.052805659
A219,525800,170000,0.052845083
A455,336000,189350,0.052863628
A3088,350000,117550,0.052892613
A26,555000,135040,0.05293609
A6097,465000,347930,0.05299406
A57,496000,371830,0.053008552
A584,340000,428115,0.053008552
